city,date,pm25,pm10,so2,no2,co,o3,temp,rh,psfc,u,v
天津|天津,2013-03-25,59.670944,90.66948,38.581158,45.816433,1.4498543,44.26756,277.38812,32.931324,102155.41,0.037223943,3.7621007
天津|天津,2013-03-26,94.09868,152.95897,43.56405,43.10564,1.4787513,40.033276,281.9522,38.77707,101312.32,3.999512,7.966384
天津|天津,2013-03-27,90.59243,125.50236,32.413948,36.63073,1.2983639,39.564674,282.1566,59.082054,101052.13,-0.30518234,0.018981079
天津|天津,2013-03-28,40.633373,61.27843,21.189886,27.575108,1.0403802,53.371536,278.67987,32.992214,102130.695,-2.5255263,-1.3538636
天津|天津,2013-03-29,61.764736,102.07972,49.544296,44.781834,1.5977962,37.827312,277.4835,37.33652,102263.51,-2.9126627,0.8458527
天津|天津,2013-03-30,53.50352,70.82523,34.947613,29.615599,1.3222101,54.777943,276.39978,78.53312,102211.19,-5.359075,2.1871724
天津|天津,2013-03-31,128.92711,159.23112,46.728043,45.610626,1.7622813,41.099014,280.5398,67.72804,101739.81,-0.9749651,4.725259
天津|天津,2013-04-01,112.461174,135.67763,45.19866,43.94718,2.4471688,38.790024,281.8192,62.295197,101528.445,-1.5762181,-4.603259
天津|天津,2013-04-02,78.753914,113.69533,33.67315,41.817024,1.6599711,56.335556,282.57202,36.99853,101790.9,4.2417355,3.1198652
天津|天津,2013-04-03,84.836365,169.22778,36.29358,44.850986,1.4549347,56.89385,283.99567,37.672874,101301.055,-4.0014944,2.1570036
天津|天津,2013-04-04,64.876236,112.41189,46.941082,44.10347,1.7333632,49.668194,280.81155,50.202656,101404.36,-7.6644893,-0.16040766
天津|天津,2013-04-05,80.202995,109.14976,39.104984,42.264675,1.9685484,31.464558,279.6621,67.86613,101496.68,-2.4426658,-3.1490686
天津|天津,2013-04-06,24.695745,34.11525,10.322797,26.372654,0.8960175,54.525826,279.1476,28.24016,101607.32,0.40311083,-3.7690625
天津|天津,2013-04-07,58.726494,100.89126,41.478863,45.638275,1.4010563,46.294018,282.20532,35.193043,100610.63,-2.2367847,4.089895
天津|天津,2013-04-08,37.237747,101.88305,14.763211,25.735994,1.0618635,57.45304,281.368,23.639627,100832.086,7.661923,-6.4304304
天津|天津,2013-04-09,19.227991,42.9927,8.271548,17.843594,0.63957053,65.09611,279.30115,31.083576,101627.49,2.3916404,-4.5902963
天津|天津,2013-04-10,18.85906,36.549553,7.6941867,21.512993,0.6743702,60.90823,280.03033,27.31874,101744.945,4.2610536,-6.1942086
天津|天津,2013-04-11,26.273129,56.123596,11.125234,35.160435,0.80688846,52.590244,280.97,26.263464,101818.04,3.374797,-6.2061377
天津|天津,2013-04-12,57.43111,106.53137,29.458597,44.879234,1.0540754,50.45523,285.38123,24.83441,101393.37,1.4658381,1.0967591
天津|天津,2013-04-13,83.685356,158.54378,37.714592,43.518814,1.2718616,46.91564,289.20273,31.243275,100581.03,1.9693478,-2.129114
天津|天津,2013-04-14,31.678078,90.81425,16.63479,25.54568,0.9886195,64.23886,281.9477,24.902548,101153.836,-1.2422848,0.19501081
天津|天津,2013-04-15,57.10707,141.01266,52.875484,40.101837,1.7900857,55.49523,283.37894,52.774963,100122.586,-7.4024606,-0.13121822
天津|天津,2013-04-16,50.45976,120.36855,40.552822,32.01293,1.6023958,70.7449,282.17834,40.134247,100697.336,-5.695403,-2.2270222
天津|天津,2013-04-17,42.611946,79.747116,31.209915,32.89498,1.3192533,60.85439,280.95227,45.353203,101122.37,-5.459704,1.5264643
天津|天津,2013-04-18,28.026514,65.38881,22.426285,26.34689,1.1076221,61.796062,280.16742,31.623087,102209.414,-3.0117323,-4.023731
天津|天津,2013-04-19,34.525154,63.204716,23.079205,31.059334,1.2714478,52.707893,279.51523,40.06109,102444.63,0.12705505,-0.18523397
天津|天津,2013-04-20,61.426804,73.209236,14.399142,25.976639,1.4224644,60.710804,279.90036,58.51542,102114.414,3.9370587,1.0344414
天津|天津,2013-04-21,86.85674,115.836685,32.364185,38.43978,1.5773774,51.01005,283.20895,46.559624,101831.76,3.13992,4.328747
天津|天津,2013-04-22,118.96133,153.27539,44.459023,43.45497,1.6877218,50.437286,285.97754,43.49326,101329.41,2.1638453,6.907799
天津|天津,2013-04-23,139.83403,160.61035,36.406967,46.062336,1.7102556,49.668552,286.43365,61.09852,100894.49,0.5912797,2.8201087
天津|天津,2013-04-24,129.5394,181.92456,23.392612,47.20987,1.5080075,47.18035,288.96796,37.19825,100912.64,2.9029233,-1.9427354
天津|天津,2013-04-25,21.831211,55.817318,6.9869437,22.676456,0.6546412,60.996403,289.06348,19.73916,101152.625,4.7917075,-6.9170265
天津|天津,2013-04-26,61.94864,120.15227,42.01094,54.813053,1.1254503,50.323944,287.4024,25.191128,100991.61,-3.2101915,1.0942981
天津|天津,2013-04-27,60.6739,127.151184,55.272068,40.29293,1.4104533,79.905685,286.56305,43.580055,100894.95,-6.8690968,-1.5128157
天津|天津,2013-04-28,75.17491,116.714005,44.49541,42.044792,1.5457611,63.628975,285.1873,69.96127,100908.72,-2.3518665,-1.3706776
天津|天津,2013-04-29,61.19633,111.562935,16.1092,33.32298,1.071523,60.88343,291.87387,21.69783,101231.555,4.3314295,-5.0748315
天津|天津,2013-04-30,45.05525,85.8801,17.012873,26.173553,0.771329,68.57463,291.70566,13.062535,101373.83,-0.5484254,-7.152313
天津|天津,2013-05-01,40.740944,72.317085,24.18384,29.733088,1.0526247,71.15985,289.09436,31.510447,101464.695,-1.8881716,-0.15634653
天津|天津,2013-05-02,63.963284,94.903336,42.414967,39.63507,1.3194766,74.233055,288.50717,37.62939,101191.21,-2.2579932,4.039298
天津|天津,2013-05-03,62.071957,82.25248,31.750563,32.07968,1.273729,89.74756,287.23538,55.822422,101636.125,-4.0213895,0.7631116
天津|天津,2013-05-04,78.285645,107.574234,29.743877,39.078453,1.1387981,82.9787,290.51132,40.09575,101606.08,1.5376115,5.6907983
天津|天津,2013-05-05,142.884,203.96881,49.223545,47.217514,1.6653036,96.09043,295.27774,33.228382,101475.0,1.7804233,4.5922556
天津|天津,2013-05-06,137.63985,197.32118,39.989105,45.24608,1.5138277,113.31497,296.8819,33.8247,101343.24,3.4778636,3.6619706
天津|天津,2013-05-07,154.31657,224.64554,59.39246,60.13641,1.6872343,117.6003,295.0086,36.47243,101506.76,-0.29239258,2.3544505
天津|天津,2013-05-08,87.13362,126.595474,47.950325,46.248085,1.5644029,65.683365,291.70953,50.049774,101358.484,-1.2004622,3.0343306
天津|天津,2013-05-09,42.00659,55.173878,21.19232,30.734388,0.87097144,55.670826,287.7942,74.75742,100837.484,-2.6775126,0.695801
天津|天津,2013-05-10,57.18568,97.44073,14.224754,31.343485,0.94010067,58.444733,293.41885,38.130375,100115.97,5.2254753,-1.60487
天津|天津,2013-05-11,51.41539,136.92285,23.776218,38.968792,0.96501577,62.995758,297.92722,13.4932995,99547.28,4.87221,-1.7035412
天津|天津,2013-05-12,63.706833,142.6947,39.36396,50.418747,1.5641466,56.959206,293.96567,19.781345,99890.01,-5.2631245,-0.9848035
天津|天津,2013-05-13,104.89748,195.6135,59.10656,59.714264,2.1628742,69.63582,291.21158,50.203342,100085.73,-2.534907,-0.26611465
天津|天津,2013-05-14,68.10896,145.57872,14.954478,40.55848,1.0710671,61.836285,296.12177,23.236261,100695.08,1.7854872,-5.734887
天津|天津,2013-05-15,53.06707,125.10292,36.34673,47.70931,1.494656,62.975964,292.4462,37.989693,101551.81,-4.552545,0.016336603
天津|天津,2013-05-16,56.93183,109.15066,35.655895,44.16972,1.6501507,75.14596,290.4851,56.274475,101660.74,-3.0139308,0.43026042
天津|天津,2013-05-17,86.463295,131.10994,44.292362,49.7824,1.5536458,81.1072,289.8767,67.422264,101183.14,-3.0008736,2.31188
天津|天津,2013-05-18,75.32712,91.64511,27.920721,29.54617,1.2756068,84.69022,291.31577,68.27925,100543.484,-2.411645,4.546112
天津|天津,2013-05-19,56.66903,147.61871,18.374533,22.423819,0.9132474,77.02677,291.95877,49.886467,99873.76,3.3793666,-1.0220934
天津|天津,2013-05-20,42.35442,126.725204,16.544197,26.229807,0.8534311,69.069244,295.0248,13.558734,100071.44,5.244628,1.187464
天津|天津,2013-05-21,92.600044,201.43289,52.679783,45.782696,1.6501554,97.90609,297.72824,24.127472,99829.01,-1.2634277,1.6881237
天津|天津,2013-05-22,65.13317,127.11901,40.754086,38.834743,1.5227925,83.85177,293.3174,49.18493,100779.96,-7.1844807,-0.45333362
天津|天津,2013-05-23,105.31992,192.17978,56.543213,59.950493,2.4295337,71.31799,295.41107,48.454033,100886.086,-1.7563039,1.1960149
天津|天津,2013-05-24,138.56772,233.63905,41.283154,57.561672,2.4024217,60.411972,297.20938,40.06102,101052.086,-3.1398509,1.5587997
天津|天津,2013-05-25,56.880024,101.85628,52.593803,39.146187,1.7304128,63.817852,295.2468,46.3752,101029.65,-3.6456413,0.12630455
天津|天津,2013-05-26,86.31247,101.84386,37.820145,32.846302,1.7085108,42.30265,291.39203,83.60804,100779.516,-5.5873895,1.2732219
天津|天津,2013-05-27,39.26621,50.55554,19.786062,25.309586,1.137948,53.37946,290.84094,79.20139,100589.99,-5.547211,-0.09124488
天津|天津,2013-05-28,72.8849,88.688416,11.815636,39.732548,1.1249152,25.045986,293.99222,64.65574,100399.664,3.140344,0.47634962
天津|天津,2013-05-29,30.437956,56.92532,8.845535,21.468813,0.602034,59.238373,297.01883,22.017992,100725.99,5.123287,-3.319456
天津|天津,2013-05-30,52.143818,118.96435,28.084173,35.933765,0.9611666,81.98996,299.41,16.721975,100532.914,5.095114,4.6543975
天津|天津,2013-05-31,56.23287,107.28903,29.050076,27.456066,0.938773,89.1583,297.8305,34.55393,100083.31,2.7981992,7.101298
天津|天津,2013-06-01,94.59556,159.3815,28.460869,38.484467,1.3646803,75.998856,296.81805,42.585197,100420.56,-1.2851542,0.93376404
天津|天津,2013-06-02,129.63847,174.0362,38.41968,40.276836,1.878353,80.147934,295.97345,57.72832,100382.77,-3.6049182,3.829293
天津|天津,2013-06-03,119.75185,175.95267,33.383682,43.022896,2.113984,98.96404,299.1452,44.919907,100452.055,-1.2707832,0.3809984
天津|天津,2013-06-04,99.65822,134.54362,30.96077,36.31075,1.7362281,72.963776,295.50485,64.57771,100951.67,-6.621798,1.3066349
天津|天津,2013-06-05,80.70933,101.35581,20.94707,33.22852,1.4688414,46.586575,296.6746,58.754475,100889.336,-3.522358,1.8872297
天津|天津,2013-06-06,102.60525,142.88136,26.0157,36.460728,1.8424337,39.811165,297.7088,59.7902,100727.5,-2.411222,3.6661394
天津|天津,2013-06-07,61.351494,77.86027,23.920391,30.896072,1.3385253,36.846275,296.7542,67.86935,100589.734,-4.5474873,3.0643058
天津|天津,2013-06-08,82.231445,102.99946,24.441795,34.003815,1.2696456,42.048855,296.33224,65.4048,100548.26,-4.4242067,3.4500287
天津|天津,2013-06-09,55.656155,73.50502,21.664669,34.527782,1.1468983,35.70731,293.85327,69.400345,100702.336,-0.8297111,-2.079798
天津|天津,2013-06-10,21.476185,34.06124,10.54607,28.627645,1.0683416,50.11916,291.6924,68.31591,101091.33,-2.266451,-2.8369348
天津|天津,2013-06-11,42.3522,60.25311,20.09088,32.93847,1.0416605,59.45223,291.39795,60.595753,100823.555,-2.0862305,-0.8310423
天津|天津,2013-06-12,45.127106,69.46869,23.26587,27.90891,1.0042448,88.2061,292.9472,58.878967,100720.37,-2.121355,1.8622314
天津|天津,2013-06-13,82.27384,128.18512,31.365198,33.315517,1.2018191,116.430016,298.54703,38.450047,100756.89,-0.58031857,5.329217
天津|天津,2013-06-14,86.55173,142.88258,34.866352,39.002064,1.2018638,129.8953,298.97552,33.401775,100817.984,-1.2175634,6.152207
天津|天津,2013-06-15,105.38654,168.32884,43.857067,44.494087,1.470121,134.00652,299.49078,36.504528,100583.68,-1.1347255,4.5850425
天津|天津,2013-06-16,165.60864,216.60757,30.340067,51.08996,1.9598643,77.32086,300.17047,47.76238,100232.164,-1.757976,2.4382153
天津|天津,2013-06-17,97.03809,104.40566,22.47684,32.620167,1.9181111,63.358418,297.279,68.31002,99958.81,-4.5100327,-1.343743
天津|天津,2013-06-18,99.4051,117.69572,15.412687,35.376312,1.4119382,85.89809,297.85425,61.64548,99676.63,-0.7792231,2.4352486
天津|天津,2013-06-19,59.262074,86.21697,18.42048,35.786602,1.3075726,109.93791,300.93558,42.17023,100031.51,-0.49106228,1.8977133
天津|天津,2013-06-20,82.18552,146.47702,33.928802,53.585197,1.6654283,56.525852,300.59753,36.8053,100488.73,-0.76308393,1.8889498
天津|天津,2013-06-21,69.33568,93.221085,14.600806,32.78617,1.0561208,84.43746,298.61176,52.357872,100786.83,3.3433232,2.0783246
天津|天津,2013-06-22,83.42325,77.39652,8.814155,28.41099,1.1245416,58.373848,294.44116,82.98137,100706.914,1.5176182,2.7646809
天津|天津,2013-06-23,96.36398,99.538536,15.126949,22.93579,1.4097403,94.85477,296.23737,72.07961,100278.65,-0.5546996,1.57041
天津|天津,2013-06-24,168.54228,185.65125,16.722378,34.4436,1.6333501,116.901596,297.72015,65.69808,100075.055,-3.9408581,4.00768
天津|天津,2013-06-25,126.86785,139.38011,14.718922,33.968952,1.6081073,75.64075,301.35843,52.821884,99727.164,-1.1680745,3.7295322
天津|天津,2013-06-26,86.07839,108.84167,12.797398,32.343914,1.2488089,94.845215,302.8084,46.21165,99450.79,1.8928238,5.6506395
天津|天津,2013-06-27,133.97752,176.19923,16.553596,39.095104,1.6569229,115.44224,303.0091,47.238865,99520.664,0.4457899,3.5900323
天津|天津,2013-06-28,153.60435,195.09784,15.288069,34.797894,1.4827082,86.62242,301.86078,54.45843,99867.92,-3.485539,3.5507398
天津|天津,2013-06-29,74.84394,119.212074,17.847198,31.091257,1.2487347,112.90085,303.3649,45.65661,100175.03,-0.41914576,5.09924
天津|天津,2013-06-30,86.61739,138.92342,16.717022,30.441399,1.1370175,92.457794,302.33112,51.93393,100242.36,-1.0284871,6.4421077
天津|天津,2013-07-01,85.128105,121.89213,13.326509,29.053091,1.2924279,55.238056,301.66818,65.38818,99766.85,-2.5008957,4.5488634
天津|天津,2013-07-02,22.428963,39.359737,7.7963696,15.290584,0.6421768,83.80577,300.60428,56.849014,99525.086,2.4823525,-1.8916754
天津|天津,2013-07-03,33.70543,74.13928,11.823902,27.79014,0.73773617,101.11105,304.61182,31.59483,99490.41,3.7904313,0.66038954
天津|天津,2013-07-04,55.89355,119.999405,11.921882,39.170395,1.0286281,93.16408,303.66202,40.985256,99272.17,1.0307906,1.4104428
天津|天津,2013-07-05,35.757896,66.09112,13.287222,23.304941,1.1959153,97.857414,302.82104,44.10499,99574.695,-0.47558418,-1.4567972
天津|天津,2013-07-06,76.74075,120.28723,17.198278,30.497948,1.6153711,118.00452,300.98752,49.92378,100025.37,-2.6907492,2.9120972
天津|天津,2013-07-07,110.01628,162.64163,14.878168,26.33886,1.6458476,113.78363,301.9188,56.223083,99842.59,-2.7890928,4.533444
天津|天津,2013-07-08,85.44154,119.03648,13.232267,28.708097,1.5982811,59.80525,302.47537,58.99678,99890.945,-2.7091014,3.4562364
天津|天津,2013-07-09,55.880413,64.228485,11.520492,25.572634,1.6449085,57.8167,299.34012,73.987114,100091.9,-2.4468753,-2.0463595
天津|天津,2013-07-10,44.194344,60.8064,17.18236,34.41125,1.8999883,35.723995,298.0371,78.29487,100278.41,-2.7167363,-2.1153903
天津|天津,2013-07-11,69.25655,86.076645,12.690002,30.419292,1.7252545,43.09057,298.8616,69.1902,100490.766,-0.15940292,-0.13638122
天津|天津,2013-07-12,81.42534,102.363594,9.211406,25.462173,1.8068995,61.306686,299.21176,71.308945,100448.63,0.9010278,3.4787784
天津|天津,2013-07-13,101.09881,125.61775,14.95105,27.657671,1.6598275,67.35342,298.69836,71.55074,100527.695,-1.0767415,2.924909
