city,date,pm25,pm10,so2,no2,co,o3,temp,rh,psfc,u,v
重慶|重庆,2013-01-21,92.107796,114.24199,33.948208,14.418142,1.128356,38.386555,278.07834,74.835236,93925.14,-1.3801016,-0.62827235
重慶|重庆,2013-01-22,107.26428,129.22453,37.072105,15.053028,1.0383581,44.58914,278.39777,70.257545,94000.25,-1.8028344,0.5260979
重慶|重庆,2013-01-23,98.63384,119.980675,39.11893,15.411321,1.0114886,50.458736,280.4993,60.772255,93679.695,-0.80997556,0.4059862
重慶|重庆,2013-01-24,64.612015,82.666855,22.891909,14.323246,0.69957674,51.000523,281.0252,40.570366,93936.11,-1.1339598,-2.3589344
重慶|重庆,2013-01-25,70.24079,94.50044,29.310776,19.204727,0.82995975,45.40481,280.9569,45.29402,93752.99,-2.0037205,1.7580346
重慶|重庆,2013-01-26,64.17757,92.13068,29.82109,14.966935,0.73450077,55.690742,282.2133,43.04356,93778.93,-1.2253006,-0.756309
重慶|重庆,2013-01-27,90.51572,124.88628,36.2497,23.503479,0.84311396,47.607075,282.7621,45.374058,94024.55,-2.108,2.1199152
重慶|重庆,2013-01-28,105.57343,142.19005,38.356937,21.729843,0.9509586,40.77648,282.05408,53.28754,93605.36,-3.3067605,2.8718705
重慶|重庆,2013-01-29,78.47998,97.93429,29.910223,12.082557,0.81566995,52.996243,283.4612,58.41048,93501.945,-3.4988797,2.1374843
重慶|重庆,2013-01-30,98.61189,117.844635,32.157482,17.093618,1.0137432,40.58505,283.88507,77.03585,93407.7,-2.1482604,1.899312
重慶|重庆,2013-01-31,98.34631,121.310814,31.677202,15.196013,0.89234674,40.841503,285.406,76.99265,93189.51,-1.482024,-0.40796593
重慶|重庆,2013-02-01,101.41673,125.34276,31.972872,13.491584,0.96708024,44.190018,284.72842,75.54623,93584.17,-2.466432,0.38008213
重慶|重庆,2013-02-02,146.79,161.10123,36.00132,17.823717,1.0176334,35.18632,282.83557,80.68962,93854.54,-4.1531696,2.1033385
重慶|重庆,2013-02-03,114.90914,127.29258,26.785942,14.262256,0.9159231,44.56196,286.7402,66.67683,92993.96,-0.42928278,3.9401183
重慶|重庆,2013-02-04,88.42554,109.06169,24.740925,12.022881,0.84802085,48.649784,285.35092,71.25468,93128.2,-3.590441,1.1289247
重慶|重庆,2013-02-05,89.5656,107.02826,24.569164,13.185492,0.8325495,49.962788,284.89822,72.451675,93418.055,-1.8865736,-0.50133157
重慶|重庆,2013-02-06,103.08492,120.21324,25.618036,15.566666,0.86337763,37.336884,283.77924,73.555824,93251.7,-4.5935736,1.4433893
重慶|重庆,2013-02-07,91.27373,99.47231,25.10943,14.392398,0.87082505,31.59705,279.4331,76.89351,93490.92,-6.499105,0.9475161
重慶|重庆,2013-02-08,31.008728,34.014763,14.545666,7.3374863,0.5465912,53.077656,273.30338,73.60059,94296.87,-4.71497,1.2699118
重慶|重庆,2013-02-09,46.367695,49.4359,18.548136,6.7674155,0.64789575,52.62919,275.78705,65.5076,94049.5,-0.6490404,0.9960766
重慶|重庆,2013-02-10,75.87722,87.21606,23.16835,7.4371104,0.72217894,60.546,279.7668,57.658203,93447.82,-3.5654972,0.9600093
重慶|重庆,2013-02-11,74.53122,83.37078,21.927092,7.609321,0.71671504,59.70837,278.68082,68.79038,93634.15,-4.802369,1.0937084
重慶|重庆,2013-02-12,86.45401,96.685646,23.136736,8.532633,0.77524436,54.010384,277.90884,64.64833,94139.69,-2.6940095,1.0232675
重慶|重庆,2013-02-13,82.44487,93.505585,24.574436,8.111304,0.7700528,51.44975,278.25195,62.61599,93537.21,-4.1348305,2.765748
重慶|重庆,2013-02-14,82.524315,94.10174,24.63683,7.5104237,0.7482883,52.789635,280.03656,61.81366,93415.26,-2.8515868,-0.90880185
重慶|重庆,2013-02-15,89.398964,99.66389,29.668474,8.286421,0.7406941,52.838177,280.49948,50.12365,93843.89,-2.9760897,1.98844
重慶|重庆,2013-02-16,90.493,101.20638,27.079992,8.83348,0.7644902,60.30005,282.72345,45.314003,93008.05,-4.529624,3.795484
重慶|重庆,2013-02-17,80.82896,95.42555,22.554672,7.787497,0.7234217,70.19951,283.6714,57.960064,92745.28,-3.2624743,0.14725007
重慶|重庆,2013-02-18,95.363525,109.67459,27.790285,12.16211,0.8347329,46.53638,280.10355,77.923996,93014.23,-4.633097,-0.5011
重慶|重庆,2013-02-19,50.122784,58.107597,20.236261,7.261612,0.6800254,57.340218,276.57034,75.384476,93872.234,-3.159623,0.53157985
重慶|重庆,2013-02-20,48.65764,54.027496,18.472744,6.9701395,0.61970115,58.43014,278.8851,63.828743,93910.26,-2.9715436,0.96757376
重慶|重庆,2013-02-21,60.41283,67.72499,21.078691,8.365689,0.6540387,54.0717,280.0472,66.44478,94017.91,-2.2178779,-0.2992157
重慶|重庆,2013-02-22,65.149796,73.375374,21.348186,7.558367,0.64826965,58.059704,281.3966,60.596344,94249.99,-1.4417913,-0.014806602
重慶|重庆,2013-02-23,67.477554,79.44845,24.251942,9.425167,0.6815203,57.946533,283.69415,49.301445,93909.14,-4.3411393,3.0771058
重慶|重庆,2013-02-24,79.62243,92.75381,25.549664,9.678027,0.7081953,62.01755,285.49496,58.352833,93403.03,-3.473184,2.2181714
重慶|重庆,2013-02-25,79.344475,97.01154,22.776667,11.462643,0.71692216,53.233433,285.71927,73.71573,93324.1,-3.4739256,0.46350542
重慶|重庆,2013-02-26,92.3614,109.16529,29.254488,10.490644,0.7391045,54.86532,285.28198,71.08948,93405.3,-1.645957,-0.13160396
重慶|重庆,2013-02-27,106.06476,127.393616,28.56458,9.958728,0.8046188,57.85913,286.28564,66.366234,93177.42,-3.3994846,2.1011322
重慶|重庆,2013-02-28,94.0402,114.72122,24.731398,12.508702,0.8225952,50.733387,288.3902,70.46942,92507.11,-3.6737201,0.7321499
重慶|重庆,2013-03-01,78.25357,93.539925,22.199741,10.4546795,0.63736886,48.90283,281.89297,65.30441,93516.49,-6.285,-1.1998695
重慶|重庆,2013-03-02,46.46104,69.84476,15.3049755,7.080695,0.4881122,56.610744,278.7,51.391876,94490.586,-2.2371173,0.46884426
重慶|重庆,2013-03-03,54.94731,76.19714,19.291105,9.5358515,0.527431,53.70645,282.12805,48.149403,94419.2,0.8699214,-0.7054758
重慶|重庆,2013-03-04,60.360176,88.08746,23.432573,14.3106985,0.6244522,52.53689,285.39465,37.471806,94099.31,-1.2361003,0.5992616
重慶|重庆,2013-03-05,62.66849,96.96511,25.19798,15.13381,0.61744636,61.00618,288.36057,35.057903,93728.94,-1.4014579,3.2051327
重慶|重庆,2013-03-06,62.65233,96.37006,22.758902,13.189932,0.6302044,65.08629,290.485,36.345345,93551.02,-1.5584099,-0.036683764
重慶|重庆,2013-03-07,55.45301,86.24345,18.02048,11.633439,0.50336665,66.88739,289.92926,34.020855,93726.945,-0.5810627,0.099147044
重慶|重庆,2013-03-08,61.616566,97.68742,25.795294,12.924895,0.59391034,81.09517,293.12155,30.149601,93196.87,-0.69446045,2.3976579
重慶|重庆,2013-03-09,75.448044,109.93547,25.241049,12.643147,0.66666484,78.243935,294.87338,42.125683,92570.375,-1.8013777,2.341228
重慶|重庆,2013-03-10,64.54067,92.2138,21.186277,12.601922,0.5804624,58.423973,289.37183,42.930275,93201.5,-7.6382823,1.8330369
重慶|重庆,2013-03-11,47.454597,76.27305,17.56398,7.794455,0.47410363,61.24342,287.0368,59.75011,92950.69,-6.1223426,5.847528
重慶|重庆,2013-03-12,58.986053,81.416466,19.694277,9.156774,0.528214,56.929825,288.0879,69.70997,92765.055,-0.07912845,0.38223815
重慶|重庆,2013-03-13,62.017075,95.393425,20.996614,9.796107,0.5242202,49.933075,286.5705,53.696068,93514.39,-4.3402624,0.8770928
重慶|重庆,2013-03-14,68.07383,144.67163,25.188557,10.749508,0.5775764,56.623245,285.0618,51.697918,93656.34,-6.877044,4.750036
重慶|重庆,2013-03-15,76.296974,130.10469,25.970734,10.664993,0.69431424,59.813576,287.47192,61.286995,93327.28,-4.492549,4.4131937
重慶|重庆,2013-03-16,74.72719,100.51154,22.876425,9.572223,0.6461259,61.012066,289.1168,73.18447,93022.4,-4.258806,1.6037838
重慶|重庆,2013-03-17,75.55289,96.23336,27.945425,8.997774,0.6368598,58.11589,288.07037,70.85684,93001.55,-1.632889,-2.724374
重慶|重庆,2013-03-18,63.8763,79.17866,24.331795,11.294756,0.6076229,59.988785,288.4227,59.028557,93033.54,-0.063158326,-0.5733154
重慶|重庆,2013-03-19,58.26068,71.56597,21.808697,9.772346,0.5453598,60.954006,288.02237,72.5997,92514.18,-0.21871199,-0.8821328
重慶|重庆,2013-03-20,53.35177,66.53626,18.733511,11.371839,0.56000185,61.651047,289.27246,50.74147,93246.76,-2.3123806,-0.4818711
重慶|重庆,2013-03-21,60.842056,77.33164,23.628311,10.4200945,0.59653085,63.029076,289.8878,49.021683,92673.52,-3.534093,6.1079383
重慶|重庆,2013-03-22,54.490433,68.60832,22.929012,7.570079,0.5522313,71.1405,291.19806,61.408905,92548.17,-3.9121559,-0.53705937
重慶|重庆,2013-03-23,49.98612,60.894035,24.560814,8.419849,0.49318856,58.330585,286.4043,77.567635,92981.52,-2.3254707,-0.77505916
重慶|重庆,2013-03-24,53.316113,67.499855,25.23242,8.732468,0.54523164,63.642048,289.1802,58.206955,92943.58,-3.7959132,1.5913901
重慶|重庆,2013-03-25,53.674572,67.21222,26.951662,10.833778,0.58361876,44.08347,285.7763,71.50575,92767.36,-7.416426,2.6989803
重慶|重庆,2013-03-26,46.69133,53.752346,23.929945,8.5049515,0.55737567,60.478638,284.9384,64.310814,93346.41,-0.38092873,-1.6107382
重慶|重庆,2013-03-27,51.93935,64.35646,27.383207,11.4820595,0.59228253,70.11046,288.50388,49.19758,93010.2,-1.9591373,2.2961404
重慶|重庆,2013-03-28,50.41263,61.788418,22.511644,9.39353,0.5383632,74.03456,289.42654,56.87113,93049.35,-0.82434434,1.0953836
重慶|重庆,2013-03-29,46.14564,58.48539,23.653282,9.439075,0.49508396,68.84983,289.072,54.79108,93142.03,-3.524707,4.543585
重慶|重庆,2013-03-30,49.067493,57.54035,23.234617,7.1348987,0.53148603,77.40259,288.90585,60.324604,93148.52,-2.4643517,1.840969
重慶|重庆,2013-03-31,56.37747,67.350334,24.189732,8.602602,0.5345589,72.7721,288.5363,63.371597,93326.87,-4.332052,3.588651
重慶|重庆,2013-04-01,58.840805,64.856766,23.393408,7.6131005,0.52498376,71.41634,288.7534,68.114975,93312.07,-1.6558923,0.35142094
重慶|重庆,2013-04-02,55.731213,65.36808,24.239098,10.145666,0.513916,54.871506,288.21188,68.11205,93290.195,-5.7884464,2.8888292
重慶|重庆,2013-04-03,52.58181,61.31359,22.225084,7.527415,0.5067939,63.67721,289.3379,71.589874,92692.766,-4.1059446,2.6600115
重慶|重庆,2013-04-04,55.86833,62.9466,20.267782,8.398902,0.55367786,54.46458,289.59195,79.06025,92223.21,-4.908191,1.1969807
重慶|重庆,2013-04-05,40.891083,45.360157,12.954463,6.035765,0.36121607,53.652878,283.91882,79.20103,92910.56,-3.1956146,-7.2545166
重慶|重庆,2013-04-06,36.646847,42.904263,11.477373,4.9861536,0.29464844,66.48231,283.01465,48.47372,93503.625,0.16085988,-0.96407735
重慶|重庆,2013-04-07,38.567036,50.18242,16.011965,8.447627,0.3793516,61.25335,286.28632,43.108967,92854.65,-2.411438,3.7332299
重慶|重庆,2013-04-08,42.771004,53.369404,16.666204,9.327154,0.39959168,68.375084,288.4069,48.18115,92924.69,-1.5314852,-0.121021494
重慶|重庆,2013-04-09,48.59593,54.88548,15.012735,9.106425,0.36185476,52.193672,284.19083,66.23451,93680.7,-5.2452583,-0.5849571
重慶|重庆,2013-04-10,48.847233,53.91307,15.45026,8.026845,0.38406006,55.185383,284.57083,65.07031,93827.58,-0.7824834,0.6417298
重慶|重庆,2013-04-11,39.11335,44.907093,15.654233,7.230574,0.37025702,61.59823,286.6875,63.00052,93751.74,-0.6745876,1.0955971
重慶|重庆,2013-04-12,50.0473,55.97934,18.905514,8.599299,0.4315652,63.5311,287.72015,61.809227,93835.21,1.7646143,0.19806434
重慶|重庆,2013-04-13,50.505653,58.76119,20.552788,7.6915255,0.44481337,70.522964,288.57162,61.08302,93449.17,1.7173876,-0.4425676
重慶|重庆,2013-04-14,52.22574,65.5402,23.65117,9.83494,0.46883014,79.06655,291.5835,41.221127,93164.2,1.2591987,0.74662185
重慶|重庆,2013-04-15,49.190334,63.732136,19.541357,9.36666,0.4694313,84.677925,294.0476,42.65111,92416.234,-2.7192554,3.340021
重慶|重庆,2013-04-16,50.127327,59.00802,17.343079,7.9316063,0.456294,85.66622,294.1829,51.63103,92286.7,0.858804,-0.24888124
重慶|重庆,2013-04-17,52.937016,70.341774,21.425343,9.640001,0.5091607,90.678024,295.56238,45.638508,92231.46,-1.8897585,2.4256496
重慶|重庆,2013-04-18,54.145237,71.897514,19.972895,9.691992,0.537784,83.4891,295.61655,60.352665,92177.84,-5.7372456,2.5860393
重慶|重庆,2013-04-19,54.51324,70.99206,22.682957,10.790419,0.5142574,58.743797,290.12552,69.970345,92347.33,-7.1239524,2.4442308
重慶|重庆,2013-04-20,44.133217,51.61406,20.659607,8.501962,0.42349562,57.222088,285.12195,73.29939,93209.27,-3.1777244,0.7077711
重慶|重庆,2013-04-21,42.75498,48.63276,20.837494,6.6211853,0.4450305,67.91319,287.0566,61.23429,93241.664,-3.8256452,3.0704522
重慶|重庆,2013-04-22,47.572887,54.969765,19.277637,6.1563253,0.47542408,73.72385,290.0732,66.376915,92660.42,-3.8067603,1.4121606
重慶|重庆,2013-04-23,51.244793,58.49098,19.906914,6.197056,0.47449687,75.75645,291.85693,60.648487,92976.47,-1.1616992,-1.609156
重慶|重庆,2013-04-24,53.066868,63.65205,19.777567,7.924114,0.4420338,72.74998,293.5004,45.49596,93164.6,-2.1692674,-0.4089374
重慶|重庆,2013-04-25,56.570816,60.399254,16.632837,7.8238497,0.44198292,72.89385,292.5474,45.338383,93312.29,-1.6126982,0.7857689
重慶|重庆,2013-04-26,55.53308,63.35395,17.971466,8.673865,0.48845372,69.65477,293.77228,35.332005,93152.16,-1.3489995,4.0950174
重慶|重庆,2013-04-27,52.259098,64.83094,20.436659,11.26052,0.46450973,82.49485,295.872,40.152,92520.664,-2.9501605,3.8340936
重慶|重庆,2013-04-28,52.028976,63.58067,16.91988,9.8126955,0.49985617,85.2663,297.78897,54.98089,92540.62,-3.5231857,2.5145743
重慶|重庆,2013-04-29,38.786873,41.84516,16.855267,9.981047,0.40439308,61.223568,293.32602,76.515755,92512.01,-2.192586,0.2555643
重慶|重庆,2013-04-30,33.31351,35.658676,14.139194,6.8729143,0.40747467,72.0127,291.72708,62.09861,93120.625,-2.8537748,-1.0200676
重慶|重庆,2013-05-01,37.807037,40.035957,13.806835,8.194182,0.40408444,65.433716,292.3066,50.116444,92982.77,-3.646499,2.7128732
重慶|重庆,2013-05-02,39.39209,41.42118,13.265882,6.583236,0.3601752,67.25228,289.6555,68.37551,92909.586,-2.2003384,1.3841327
重慶|重庆,2013-05-03,49.13841,52.67181,16.437653,12.979491,0.45274422,65.837494,291.23856,68.808014,93058.03,0.35067388,0.76968133
重慶|重庆,2013-05-04,47.681885,57.226933,17.018726,12.242447,0.47961593,72.32662,292.32996,57.638718,93185.664,-3.9545395,3.2884605
重慶|重庆,2013-05-05,46.496906,53.43824,17.380796,8.431861,0.40720356,70.63724,291.57492,75.05374,92989.914,-5.2367725,3.4003558
重慶|重庆,2013-05-06,57.350796,63.741215,18.322159,9.194577,0.4800168,65.691315,292.84012,79.30711,92761.336,-3.025358,1.6179231
重慶|重庆,2013-05-07,54.580647,60.274006,20.454718,9.839876,0.48319107,72.670044,293.21677,76.914635,92844.32,-1.9503486,0.08799976
重慶|重庆,2013-05-08,58.38331,66.60032,21.115795,13.533688,0.5000482,64.9694,292.71042,78.62097,92776.78,-2.7975667,0.2935336
重慶|重庆,2013-05-09,48.565678,54.686302,18.088804,11.21274,0.42812493,61.74817,292.01233,75.711815,92952.836,-1.1181408,-1.6040508
重慶|重庆,2013-05-10,41.644493,47.403217,15.864746,11.829838,0.37458673,76.10356,291.4719,56.346012,93093.89,0.29906186,0.4926721
重慶|重庆,2013-05-11,50.39154,64.31995,19.206915,15.262958,0.4293134,87.484604,293.17007,48.067905,92771.234,0.8679962,1.3173544
重慶|重庆,2013-05-12,53.106533,68.98025,23.905794,16.492308,0.42818326,94.57377,296.08426,40.270004,92571.16,0.03588645,1.9984351
重慶|重庆,2013-05-13,53.451107,68.44269,20.305647,15.988532,0.49192357,82.047485,297.63477,43.15316,92253.77,-2.8917384,4.3462806
重慶|重庆,2013-05-14,39.98968,46.32811,12.849304,8.711353,0.3964555,73.07909,296.47336,65.658035,92039.79,-5.1323276,1.4401667
重慶|重庆,2013-05-15,49.73645,53.107815,16.561716,8.076228,0.42807093,80.840515,294.2346,76.37079,92336.234,-4.5902042,-0.96680266
重慶|重庆,2013-05-16,44.980793,49.57515,14.564104,7.3084826,0.402343,80.55077,293.2113,71.46972,92802.33,-3.935873,-0.25643596
重慶|重庆,2013-05-17,43.29181,46.36527,13.700209,9.565989,0.42591298,61.90881,289.26352,84.742134,92968.766,-2.9395018,1.15636
重慶|重庆,2013-05-18,44.401283,46.81783,17.762066,9.641149,0.4031295,67.4116,290.92117,79.329124,92739.805,0.6934322,0.06041929
重慶|重庆,2013-05-19,57.896236,64.28878,19.68816,13.7329445,0.48605195,74.85199,293.42847,66.55567,92675.67,0.41841605,-0.4901077
重慶|重庆,2013-05-20,57.36714,70.790825,18.156403,13.474644,0.506121,87.46709,294.98215,59.005054,92578.98,0.2591355,0.3008811
重慶|重庆,2013-05-21,56.8094,73.40422,17.771828,15.083806,0.46166056,94.08705,297.49207,48.351364,92366.41,-1.0728694,2.415324
重慶|重庆,2013-05-22,46.26857,63.823044,17.93524,13.835044,0.42449883,93.81013,299.48346,39.639534,92479.34,-1.390564,1.6648746
重慶|重庆,2013-05-23,45.005466,65.58971,19.296648,15.514771,0.42085528,94.043434,300.0301,40.474102,92692.76,-1.8982371,2.458375
重慶|重庆,2013-05-24,41.181587,53.734314,14.799006,12.258094,0.3672225,77.857475,297.36606,61.02474,92721.44,-2.4976285,2.4545808
重慶|重庆,2013-05-25,44.227066,50.23921,14.381867,9.782552,0.39260644,71.667,293.959,83.29908,92358.99,-2.2416167,1.7900541
重慶|重庆,2013-05-26,53.068913,60.26665,21.772738,10.13731,0.47176185,84.80247,295.28683,73.574814,92075.06,2.7455585,-1.3071218
重慶|重庆,2013-05-27,50.190765,59.987488,18.845436,11.632031,0.47461665,87.58854,297.90192,60.644905,92278.94,-3.2875652,1.8723336
重慶|重庆,2013-05-28,37.86462,47.89354,14.268247,9.586507,0.4008629,84.647675,298.79507,68.17872,92323.76,-3.138719,2.16328
重慶|重庆,2013-05-29,25.821634,30.205578,10.221656,9.093499,0.250892,62.143368,289.94528,80.64436,93132.6,-1.5113577,-2.4549804
重慶|重庆,2013-05-30,41.355984,46.581738,16.802807,10.91485,0.29587469,68.811775,290.22958,72.45967,93087.266,0.1480043,0.6597213
重慶|重庆,2013-05-31,50.72834,59.610672,19.110329,15.572118,0.38568917,68.44766,292.33322,69.96233,92748.09,0.7259689,-0.20931545
重慶|重庆,2013-06-01,53.066418,67.61064,20.474024,17.737043,0.4494115,73.53629,293.98312,58.70646,92665.26,1.2612033,-0.33568084
重慶|重庆,2013-06-02,54.75218,69.94224,16.696022,17.147434,0.41524592,92.372894,295.88077,49.851616,92704.664,-1.1354083,0.16160548
重慶|重庆,2013-06-03,49.13091,64.34585,16.69434,13.866142,0.41616648,91.72135,297.24356,48.90798,92654.695,-2.400665,2.7245572
重慶|重庆,2013-06-04,47.010937,64.06408,18.345856,14.02169,0.40659258,91.25312,298.3669,46.914696,92719.164,-2.968092,3.009838
重慶|重庆,2013-06-05,54.159218,70.20895,17.447472,11.37111,0.42508817,82.93017,298.21957,61.216625,92587.164,-4.750942,3.5256636
重慶|重庆,2013-06-06,40.618214,46.076126,15.099579,8.12416,0.37856662,74.57464,295.9066,81.64215,92320.555,-2.578905,0.4189844
重慶|重庆,2013-06-07,42.67577,51.968723,16.41542,10.111575,0.41910747,83.106544,296.7573,71.34801,92285.016,-1.8361171,-0.7366468
重慶|重庆,2013-06-08,39.62808,48.705067,14.425757,10.586388,0.45064098,73.438545,297.40915,70.45359,92188.8,-4.764144,1.8121238
重慶|重庆,2013-06-09,26.025581,28.065098,12.904871,8.766075,0.32456133,67.053154,292.53543,86.35727,92411.586,-4.761237,-2.7065132
重慶|重庆,2013-06-10,25.225784,29.20454,13.245375,9.315257,0.33915615,77.40994,292.29892,71.287285,92927.13,-0.033571783,-3.3297222
重慶|重庆,2013-06-11,34.487633,42.609814,14.795054,12.025968,0.34657794,88.8444,293.88254,52.452618,92835.766,-0.16561781,-0.41841146
重慶|重庆,2013-06-12,37.847218,48.258953,16.145523,13.117942,0.39796457,89.6799,295.26498,52.535576,92705.9,-3.5869312,3.2764392
重慶|重庆,2013-06-13,38.75441,47.54359,15.05545,8.703696,0.35563707,98.3166,295.91336,54.213432,92488.49,-5.2858887,5.2341614
重慶|重庆,2013-06-14,42.737278,52.32768,15.601574,8.494524,0.366017,107.45973,296.90875,53.837856,92412.54,-4.8688865,4.2749734
重慶|重庆,2013-06-15,40.6951,51.33667,15.481687,9.029694,0.3601443,98.554245,298.3362,55.25234,92371.26,-4.749568,4.723963
重慶|重庆,2013-06-16,30.857449,40.30063,12.920284,10.149959,0.32196003,74.8714,299.8194,62.177063,92302.71,-3.4537773,3.3510442
重慶|重庆,2013-06-17,33.244648,43.1269,14.40465,10.854838,0.34959942,74.06412,301.28217,64.00778,92010.0,-1.949053,4.033434
重慶|重庆,2013-06-18,36.357758,46.002575,15.355642,8.55387,0.35051948,83.721115,302.3199,60.816677,91701.5,-2.0013297,3.9324558
重慶|重庆,2013-06-19,40.187965,52.066307,13.0435505,8.916051,0.4127468,86.55269,302.8602,61.53845,91678.94,-3.024883,4.442873
重慶|重庆,2013-06-20,37.517258,47.981876,11.623266,8.103975,0.3745377,82.508064,302.12314,65.84198,91917.42,-4.567888,4.4774847
重慶|重庆,2013-06-21,46.630905,55.447437,18.805143,7.2873416,0.40399244,95.51861,300.747,71.86206,92321.95,-3.7991195,2.2021012
重慶|重庆,2013-06-22,59.18918,67.26073,23.632368,8.943923,0.4886275,96.58137,299.07587,77.34099,92368.875,-1.6040537,1.4218739
重慶|重庆,2013-06-23,63.706917,73.40156,24.662584,9.33427,0.5321795,88.863525,298.93427,77.13323,92243.27,-1.7311703,1.3646798
重慶|重庆,2013-06-24,54.069412,65.095695,22.256382,9.474777,0.45730552,84.77105,298.72345,77.352905,92151.055,-1.83764,0.6097544
重慶|重庆,2013-06-25,48.367016,55.227493,21.62849,8.834782,0.44118106,75.180405,297.9958,78.18793,92181.38,-0.44507176,-0.47384337
重慶|重庆,2013-06-26,58.5551,67.87678,24.105167,10.832199,0.53266096,74.377205,297.70557,76.78197,92149.125,-1.5854201,-0.36356914
重慶|重庆,2013-06-27,42.557972,54.110214,18.233934,11.0615,0.42697436,91.7378,297.35312,65.415886,92129.37,-0.9318017,-0.11092055
重慶|重庆,2013-06-28,47.48711,60.28393,17.67692,10.676771,0.41647157,99.269325,298.9531,60.198784,92022.305,-2.6367028,1.7600442
重慶|重庆,2013-06-29,48.255688,59.66281,19.464746,10.08024,0.46954277,85.762566,299.44852,65.87985,92030.97,-4.471011,3.3053024
重慶|重庆,2013-06-30,28.861544,35.876316,12.530889,8.533032,0.41365948,63.92477,299.91702,73.58799,91990.42,-3.0994134,4.1822314
重慶|重庆,2013-07-01,20.135887,26.337435,9.924866,9.727513,0.4002424,56.504658,300.0608,73.2917,91876.44,-1.8273729,6.8496184
重慶|重庆,2013-07-02,20.04865,27.647943,8.906207,8.580745,0.35226464,61.543762,300.6801,64.40455,92031.7,-2.6375458,7.1618958
重慶|重庆,2013-07-03,20.148495,26.323006,10.664515,8.423404,0.29063615,67.76129,300.28653,67.91723,91957.78,-3.00214,5.711686
重慶|重庆,2013-07-04,20.338835,27.23209,12.482691,8.241989,0.31127053,69.497154,301.0922,65.93149,91763.516,-0.6061144,5.239511
重慶|重庆,2013-07-05,26.132837,31.227278,13.824945,10.227052,0.3817867,61.66001,297.54172,83.618904,92019.15,1.3980162,1.3525367
重慶|重庆,2013-07-06,38.015133,45.221203,16.178741,10.874216,0.4007318,89.447395,298.54773,75.29932,92098.4,-0.5877911,0.13378033
重慶|重庆,2013-07-07,39.20222,49.84439,16.947916,9.455148,0.40459734,96.46756,300.4934,69.06247,91981.99,-2.0004778,2.0430582
