city,date,pm25,pm10,so2,no2,co,o3,temp,rh,psfc,u,v
上海|上海,2013-02-04,56.935062,58.827736,18.68953,39.498802,0.95101935,27.34847,282.12405,87.39429,102252.13,1.7610575,-3.5150275
上海|上海,2013-02-05,33.86431,34.90337,8.355724,30.782887,0.7063872,43.443092,279.60068,93.99632,102070.07,-3.7472641,-3.1836717
上海|上海,2013-02-06,51.48992,55.3826,15.490091,33.936268,0.8557901,39.31809,277.10953,84.86205,102358.06,1.0253428,-4.9509244
上海|上海,2013-02-07,49.793224,58.15552,25.169836,24.182598,0.7720476,50.069862,275.64218,80.87595,102747.89,-1.685126,-9.738946
上海|上海,2013-02-08,20.732843,27.028973,10.72129,19.15491,0.57168734,61.98482,273.0536,84.03301,103245.27,0.7542123,-8.107728
上海|上海,2013-02-09,41.210014,51.916264,15.008409,21.912838,0.6599472,56.779015,273.65973,74.38208,103023.88,1.4099737,-4.646529
上海|上海,2013-02-10,148.38779,160.61435,35.70843,29.860723,0.8853812,51.091564,275.3832,73.80259,102795.26,-1.1909441,-2.9065707
上海|上海,2013-02-11,51.404877,56.284798,13.909955,18.155565,0.68542176,76.60869,278.6948,79.231255,102834.46,-6.152022,-3.9720047
上海|上海,2013-02-12,35.318653,42.402077,13.641266,21.964869,0.7099985,63.782715,278.27975,82.56464,102705.52,-0.8720492,-5.571769
上海|上海,2013-02-13,81.6406,87.49413,20.204468,17.891697,0.939604,70.57472,277.16556,74.98317,102738.9,-2.685796,-1.0866795
上海|上海,2013-02-14,59.036457,60.41465,11.054988,23.373764,0.8155522,60.351894,279.6154,93.90639,102251.54,-4.0940385,-0.85666555
上海|上海,2013-02-15,58.231495,64.709625,15.495564,21.622478,0.94168174,71.434166,278.3233,81.31268,102587.2,-0.2148316,-6.5562205
上海|上海,2013-02-16,40.97652,54.61555,12.198394,19.361086,0.7050576,76.86741,278.4361,70.08083,102668.52,-6.473598,-0.11118864
上海|上海,2013-02-17,34.84661,49.839287,12.764494,37.341793,0.77135855,51.596413,282.06104,91.12014,101826.266,-2.0158238,3.6691551
上海|上海,2013-02-18,42.224846,42.191353,12.643386,29.319775,0.82546914,47.973244,279.3885,93.00935,101901.73,-2.059691,-7.6157985
上海|上海,2013-02-19,15.184378,21.857182,13.654159,24.951529,0.5623536,64.148544,275.8465,81.45704,102694.07,-2.397423,-8.947078
上海|上海,2013-02-20,39.69978,54.09186,18.788782,33.538033,0.7346597,66.48937,277.43173,66.663704,103010.85,-4.419628,-3.7961998
上海|上海,2013-02-21,48.72212,64.32811,16.448797,26.094973,0.60556585,80.260056,278.8002,73.96226,102953.01,-4.919545,-1.8850867
上海|上海,2013-02-22,80.84507,93.50887,23.768003,57.82793,0.9883742,51.12052,280.30695,76.4059,102881.18,-0.67952836,-2.6392918
上海|上海,2013-02-23,118.684456,125.89678,31.796595,61.871174,1.2352396,53.62762,279.55557,80.855545,103123.01,-2.2631028,-1.5215347
上海|上海,2013-02-24,59.87014,63.805515,14.851865,22.808699,0.66472065,85.98027,281.10867,73.010605,102846.445,-6.767575,2.9008832
上海|上海,2013-02-25,24.215647,26.56249,7.687021,26.158426,0.53458583,68.425606,283.34726,94.53062,102352.555,-6.0913415,2.7372577
上海|上海,2013-02-26,34.25538,31.808321,12.225894,42.04491,0.9030579,37.89402,283.71542,96.246864,101895.52,0.023664454,-4.099752
上海|上海,2013-02-27,37.67774,44.81402,12.549975,33.835403,0.6837087,63.66693,279.93582,95.05556,102055.305,-1.8627918,-3.9453423
上海|上海,2013-02-28,45.2974,59.24685,13.848101,33.923008,0.61107934,69.14199,282.99258,87.04771,101540.734,-4.4247103,4.330617
上海|上海,2013-03-01,42.922607,61.83067,15.073514,31.475546,0.76244867,53.428658,280.5103,78.038216,102039.04,-0.26134682,-9.5594425
上海|上海,2013-03-02,20.393198,43.826263,15.256694,22.14081,0.4693315,69.01429,276.9895,62.933865,103061.4,-0.1935784,-8.62847
上海|上海,2013-03-03,52.66794,77.113846,30.217861,54.945972,0.77928823,47.723766,277.62833,54.70474,102761.12,2.6325233,-2.3917968
上海|上海,2013-03-04,104.8635,161.72374,49.661373,81.70832,1.1998821,33.439083,282.25296,51.27846,102446.62,5.3255663,-0.025599992
上海|上海,2013-03-05,125.06429,187.18477,38.224174,69.300674,1.159917,47.71059,281.7909,72.74903,102643.445,-2.3787897,0.7441672
上海|上海,2013-03-06,80.6026,157.31705,33.217854,70.7747,0.8740597,70.72799,286.6584,51.95045,102159.25,0.33805865,7.0313745
上海|上海,2013-03-07,127.433586,209.9268,48.576458,82.70997,1.2159758,54.033264,288.12656,53.77103,101711.586,4.0542507,2.4652727
上海|上海,2013-03-08,138.41902,211.6543,44.527905,98.75494,1.368177,51.220776,290.45636,50.229336,101362.38,3.912852,4.0989866
上海|上海,2013-03-09,114.603355,169.52951,40.84869,84.18207,1.2317494,89.97492,292.6995,51.01753,101177.17,2.4072273,6.918689
上海|上海,2013-03-10,42.933132,120.806625,14.41546,23.689499,0.65132964,73.8493,281.30533,67.93781,102220.7,-3.2781157,-9.302043
上海|上海,2013-03-11,18.169334,33.463646,9.941261,31.914028,0.53824466,58.629604,280.079,76.649826,102486.18,-5.3948503,-3.02624
上海|上海,2013-03-12,37.02342,64.9105,16.225945,41.866962,0.6615332,62.3699,285.3626,85.12113,101501.52,-4.4955783,6.814506
上海|上海,2013-03-13,44.09269,51.464455,15.923681,36.122074,0.888439,41.279987,281.57007,81.22972,101986.13,1.2493821,-8.648121
上海|上海,2013-03-14,23.532763,39.316216,15.727527,28.054707,0.5250026,70.77024,278.42267,69.56255,102909.375,-2.5945163,-6.8362494
上海|上海,2013-03-15,28.048512,41.291668,11.128501,31.215933,0.4816982,74.11554,280.75735,81.98146,102624.54,-4.3537335,0.61548465
上海|上海,2013-03-16,35.07571,47.833157,13.996443,40.330864,0.5468595,64.68655,284.1485,88.56492,102285.82,-4.9510665,3.1033134
上海|上海,2013-03-17,40.832676,40.183746,10.541811,42.764324,0.74272984,50.01627,287.19095,95.62134,101220.73,-2.6682541,4.513286
上海|上海,2013-03-18,64.91485,86.8293,26.119656,68.35337,1.3019093,40.640236,287.11053,76.63078,100963.7,5.6226544,0.091327205
上海|上海,2013-03-19,87.626564,103.970634,25.250849,62.73577,1.2151146,54.354946,287.14218,77.02267,101149.914,-1.744466,4.231443
上海|上海,2013-03-20,58.63462,68.642296,15.737313,34.66952,0.8402653,55.691895,282.82916,86.10301,101650.92,0.36421534,-6.2417517
上海|上海,2013-03-21,20.03239,34.20001,12.65508,26.870737,0.45802155,77.789986,279.17816,69.32073,102009.51,-4.1549234,0.20759797
上海|上海,2013-03-22,67.65279,74.322525,22.356798,50.097797,0.9207941,60.298077,285.06937,85.235954,101343.89,-0.7070864,-0.28778142
上海|上海,2013-03-23,47.353367,59.71252,10.145501,28.917542,0.5767129,72.925095,281.70486,95.31121,101567.42,-5.0625186,-0.8335872
上海|上海,2013-03-24,59.422558,63.558693,11.865564,32.286938,0.6842016,55.98119,282.30173,91.14768,101556.23,-1.8915869,-5.630801
上海|上海,2013-03-25,33.388573,43.1648,15.842245,25.76008,0.588839,78.27289,279.46353,68.66065,102227.01,-2.9863484,-6.4567246
上海|上海,2013-03-26,14.483409,24.095852,7.872518,25.779535,0.41896826,71.44551,280.81982,74.562,102062.04,-6.3058486,-1.5080785
上海|上海,2013-03-27,42.189434,49.501892,14.063025,48.154205,0.61509734,43.97663,282.65143,81.20988,101649.27,-1.7590324,-0.37705335
上海|上海,2013-03-28,68.45955,70.64967,22.152637,54.23509,0.75649637,62.80945,284.05756,82.14699,101679.71,-2.7693002,2.0417445
上海|上海,2013-03-29,36.21102,46.200832,12.921914,33.61784,0.5248085,76.79187,282.27628,84.19092,102127.4,-5.6453695,-3.9586525
上海|上海,2013-03-30,21.814821,37.854298,10.83996,32.140118,0.48502153,75.66645,283.01004,75.67108,102038.164,-5.710567,0.5484286
上海|上海,2013-03-31,30.394718,42.52348,10.6697235,24.5056,0.46895406,89.82329,283.0284,82.502266,102204.63,-5.5032573,-3.385534
上海|上海,2013-04-01,43.709984,63.30999,15.346255,37.92722,0.6297296,78.009834,283.89334,88.24811,101880.02,-3.7869647,4.2057924
上海|上海,2013-04-02,64.97195,88.07515,24.86673,42.663025,0.98103315,65.929436,283.75333,71.56129,101961.57,1.4751761,-4.98799
上海|上海,2013-04-03,41.17645,58.01947,14.397128,38.575405,0.65457195,67.629654,281.59668,68.095505,101860.734,-3.4340222,1.889643
上海|上海,2013-04-04,29.942413,40.02686,9.306177,19.59782,0.556255,89.14315,285.23337,85.9301,101434.375,-7.3393807,4.225459
上海|上海,2013-04-05,23.501648,24.740595,7.8700833,29.236593,0.64333427,74.02842,286.7667,98.8312,100724.46,-4.9750824,-0.16436711
上海|上海,2013-04-06,34.443745,44.685703,16.305225,26.299948,0.70048434,77.0609,282.4451,70.7192,100950.08,5.688576,-11.926155
上海|上海,2013-04-07,54.111183,73.57152,31.507036,45.88497,0.82348055,79.66463,281.32837,35.88462,101668.48,2.0360346,-2.4172993
上海|上海,2013-04-08,59.82015,84.60945,24.499607,51.684452,0.7778824,98.87244,284.81552,63.061153,101462.81,-1.7729762,7.001893
上海|上海,2013-04-09,55.24374,114.63428,26.573898,46.26903,0.7954178,69.25462,285.51135,46.58238,101979.35,3.0181012,-4.5801315
上海|上海,2013-04-10,48.550396,121.60001,27.94575,48.34744,0.7684684,66.078285,284.20328,37.026978,102209.64,2.5507226,0.70110404
上海|上海,2013-04-11,68.45397,121.51658,39.309452,57.88751,0.90885204,57.33453,284.44937,43.189293,102105.79,1.8404715,0.6075457
上海|上海,2013-04-12,84.52899,124.55474,41.037285,61.63447,0.9523311,64.19377,287.2896,41.443813,102066.98,2.058803,1.3061588
上海|上海,2013-04-13,76.5385,109.60656,28.947771,51.887695,0.8068363,93.0362,291.20718,40.25173,101582.055,3.5338073,7.660195
上海|上海,2013-04-14,55.059826,100.91126,29.31392,42.80633,0.7459814,83.60475,289.78128,54.400146,101264.27,2.0554688,1.847179
上海|上海,2013-04-15,79.343994,121.30001,24.814724,46.981373,0.82060117,115.8016,290.63852,65.12674,101039.18,-1.4331548,6.263559
上海|上海,2013-04-16,48.75503,93.05029,25.31512,58.106297,0.7294618,74.41533,293.61255,56.477478,100613.414,1.2253214,6.387603
上海|上海,2013-04-17,91.70417,129.31558,26.741825,60.445076,1.0308555,71.49269,288.34805,89.88,100802.51,-2.3178315,-1.3176365
上海|上海,2013-04-18,63.848766,81.04298,14.830035,36.352688,0.70622593,76.06587,286.04834,83.02417,101235.93,-3.685704,-4.278997
上海|上海,2013-04-19,23.314207,42.959167,11.991015,24.431486,0.5015096,87.33691,282.9279,68.13848,101738.29,-4.989028,-6.182649
上海|上海,2013-04-20,21.07937,26.704453,8.988927,27.524231,0.6036916,75.78983,281.9624,89.073166,101720.914,-2.1916966,-6.5530457
上海|上海,2013-04-21,51.620342,59.36092,17.926382,29.961569,0.76325417,91.3482,281.22244,69.28442,102269.86,-1.9829525,-4.3941326
上海|上海,2013-04-22,37.208893,46.23876,10.728362,23.581713,0.61092836,101.601814,283.99063,70.30797,102066.71,-6.3177238,3.346707
上海|上海,2013-04-23,65.57264,65.85515,16.92182,48.14035,0.9991109,53.998707,288.6229,82.31175,101335.664,1.0716445,2.9539165
上海|上海,2013-04-24,93.64971,85.52051,29.69777,55.683754,1.1320637,51.31305,287.36096,76.14234,101432.83,0.2746047,0.26462647
上海|上海,2013-04-25,96.41235,113.1889,35.484337,57.15632,1.0599953,79.02309,288.6098,66.63276,101419.17,1.362402,0.43193147
上海|上海,2013-04-26,58.504025,84.860886,24.912683,60.380085,0.6878624,80.861565,287.83682,40.876217,101722.18,-0.9064417,2.8386424
上海|上海,2013-04-27,44.114433,78.01599,24.93835,46.65691,0.62602866,105.49877,290.47815,51.519005,101491.35,-2.0166073,8.207242
上海|上海,2013-04-28,34.554718,53.13131,17.379875,32.43274,0.5169468,89.96544,290.3559,86.94214,101428.38,-3.436882,8.231237
上海|上海,2013-04-29,69.340324,74.991135,23.267654,41.336,0.73522425,85.6004,291.5258,90.28777,101301.75,-2.5349061,1.3835611
上海|上海,2013-04-30,35.656525,45.405254,12.840137,36.989677,0.59045583,83.26444,286.164,84.08693,101145.734,-3.834945,-5.3179884
上海|上海,2013-05-01,39.988987,64.425545,22.833368,43.536964,0.6543187,82.87622,286.46704,54.083,101466.74,-0.41135183,-5.7833486
上海|上海,2013-05-02,36.169865,42.16605,12.341784,28.83002,0.54013354,88.57007,285.27887,72.019905,101589.02,-2.898338,-0.16424683
上海|上海,2013-05-03,33.617466,45.02254,12.841388,27.55479,0.49149203,98.557076,287.19467,71.93805,101610.0,-3.8658814,4.1283827
上海|上海,2013-05-04,35.85878,47.61242,12.231287,30.460466,0.48472986,86.75303,288.53067,82.82209,101868.234,-4.1902013,1.5801132
上海|上海,2013-05-05,33.571564,42.3129,10.225431,20.732428,0.49649557,105.47083,287.87897,81.48049,102092.25,-4.832103,1.8022515
上海|上海,2013-05-06,37.990803,40.174385,10.866689,28.829805,0.5199479,82.500374,288.30344,87.02105,101840.83,-3.9269004,2.7388904
上海|上海,2013-05-07,33.427113,34.684948,8.418126,20.813946,0.4873619,105.30011,288.77692,72.91454,101789.43,-5.5606422,1.3426495
上海|上海,2013-05-08,31.955133,36.241154,9.404076,23.120668,0.4804261,90.06642,289.2695,80.26681,101598.04,-6.1430593,4.095929
上海|上海,2013-05-09,38.968853,42.16076,10.772443,37.433807,0.60064423,47.46993,292.4016,96.64746,100896.9,-3.3724911,6.812489
上海|上海,2013-05-10,100.88252,97.60418,26.229548,47.533268,1.289553,52.89336,291.6208,84.96289,100786.25,2.6308382,-1.3741981
上海|上海,2013-05-11,132.53745,138.038,30.015102,55.75443,1.2360241,97.12867,292.4783,73.44989,100768.52,0.8622976,2.738487
上海|上海,2013-05-12,104.74788,114.33496,26.351807,44.019875,0.8753068,115.05873,294.00284,68.47868,100829.945,-0.029544694,5.8142133
上海|上海,2013-05-13,61.60925,82.77124,18.396759,33.381294,0.6017193,96.63301,293.30026,79.43103,100925.06,-2.9784207,5.417524
上海|上海,2013-05-14,42.725727,55.835087,12.149903,24.596098,0.5415496,82.152954,292.08463,93.47181,100976.4,-4.258763,5.0490847
上海|上海,2013-05-15,30.502563,36.76894,6.9004035,21.466108,0.47335866,61.411247,292.04086,97.42782,101003.695,-5.718489,-0.8588711
上海|上海,2013-05-16,20.874273,29.915401,4.654297,19.447361,0.41027042,66.24819,290.79495,97.17839,100894.02,-8.995324,-4.9058824
上海|上海,2013-05-17,25.031897,38.143734,4.7486343,19.29603,0.42121235,82.16076,291.43533,95.64504,101020.6,-8.513457,-2.2948487
上海|上海,2013-05-18,44.037537,49.034016,7.8968453,40.71796,0.7042648,63.22507,293.15744,92.16313,100619.85,-0.75277454,0.9813961
上海|上海,2013-05-19,77.20528,83.11261,23.219524,37.923824,1.0023159,78.86791,293.22247,74.906136,100439.18,4.128331,-2.237497
上海|上海,2013-05-20,105.14835,129.30782,29.742,68.41028,1.1162982,104.95512,295.2127,65.03742,100560.01,1.8742151,2.5822814
上海|上海,2013-05-21,84.492485,110.959206,22.05511,50.62261,0.9015069,104.43474,295.22214,66.159836,100713.36,-2.2088532,4.367024
上海|上海,2013-05-22,53.153797,61.88415,8.785344,18.138428,0.5966626,93.99117,293.33865,89.1866,100884.266,-4.772956,2.3650498
上海|上海,2013-05-23,41.859997,48.621246,5.9484525,18.226389,0.56001604,80.11477,293.3946,89.35945,101130.336,-5.3223968,-0.8812704
上海|上海,2013-05-24,53.999523,63.955322,7.876526,18.818096,0.55590755,81.60755,294.01495,82.15572,101273.35,-4.744465,2.4255588
上海|上海,2013-05-25,41.24744,58.388817,10.517127,21.289053,0.479554,84.507385,294.7289,77.25316,101224.42,-5.025219,5.483265
上海|上海,2013-05-26,35.361927,52.709038,7.5309243,12.849714,0.40645245,75.60186,294.12454,85.75587,100832.73,-8.007798,8.871254
上海|上海,2013-05-27,26.512457,35.40126,10.11657,26.044308,0.64308923,57.354347,296.8365,81.38629,100142.82,1.2383459,7.039923
上海|上海,2013-05-28,53.36364,66.96751,16.897448,32.803974,0.76017773,76.8666,295.64166,71.507484,100662.37,5.5415,1.0997027
上海|上海,2013-05-29,103.29267,105.32694,24.06332,43.31209,0.9753267,103.56608,296.7508,78.33986,100988.2,-0.9734963,0.21970472
上海|上海,2013-05-30,43.612743,45.027607,11.80454,30.958664,0.6094307,75.63374,291.31863,83.76626,101261.75,-4.033288,-3.9426441
上海|上海,2013-05-31,32.43107,35.418674,7.735249,30.18172,0.58896345,72.99207,291.76688,94.14898,100908.51,-4.210838,0.72912085
上海|上海,2013-06-01,73.18305,64.04824,16.581285,44.393124,0.9815417,57.05279,293.18585,94.54476,100636.83,-0.85939825,-1.6159121
上海|上海,2013-06-02,34.79995,39.79156,9.647458,31.693373,0.58334607,90.928505,291.93503,78.72247,100864.58,-3.130115,-3.190338
上海|上海,2013-06-03,50.67855,57.08777,10.278854,30.970766,0.6244682,99.32336,292.80835,73.495125,101124.836,-3.3179898,-0.73716694
上海|上海,2013-06-04,25.783457,34.62138,7.468918,17.131397,0.5043702,86.50647,293.12906,91.11864,101422.164,-4.549138,1.8070576
上海|上海,2013-06-05,20.225737,30.543026,6.4678206,14.182768,0.44151732,71.90255,294.22433,93.34579,101427.15,-6.053584,0.9135194
上海|上海,2013-06-06,14.892182,25.893957,6.3601503,13.335485,0.4228081,71.11,294.35492,93.58028,101256.0,-5.9384027,3.0483375
上海|上海,2013-06-07,10.73503,18.60373,4.9635386,11.820208,0.3769264,62.938477,293.84012,94.64073,100572.51,-11.081469,4.4002075
上海|上海,2013-06-08,25.253887,28.666063,9.346704,28.319433,0.60854346,61.5831,294.45035,91.23235,99773.95,0.81378186,2.411104
上海|上海,2013-06-09,36.396996,40.096924,10.793759,28.046452,0.76719725,57.204792,292.55264,93.365585,100060.51,4.858895,-4.001267
上海|上海,2013-06-10,29.553879,36.879063,9.3298645,22.82957,0.6977483,83.877,293.03143,87.46721,100422.92,1.2102832,-5.3211627
上海|上海,2013-06-11,99.47924,108.001144,20.435307,47.35102,0.911349,58.737812,292.2623,86.69396,100542.9,2.0111341,-3.514007
上海|上海,2013-06-12,112.97494,97.05656,22.428104,36.77149,1.0474327,63.67554,292.54684,84.43218,101025.12,-0.63549477,-2.1074727
上海|上海,2013-06-13,66.369194,59.02236,12.581339,29.888205,0.7260418,73.56264,292.45758,84.96332,101274.23,-2.9410515,-1.3904686
上海|上海,2013-06-14,33.824253,33.862953,6.639724,24.379353,0.55341333,75.05152,292.9247,94.1844,101205.87,-4.435043,-0.2258905
上海|上海,2013-06-15,24.827007,28.234934,6.1142707,22.19192,0.44842768,37.94248,296.16098,93.64106,101022.92,-3.9182103,1.2012932
上海|上海,2013-06-16,44.157295,50.379242,7.2727766,28.373829,0.52654094,56.00937,297.3139,92.438805,100742.9,-3.1032429,1.7537736
上海|上海,2013-06-17,62.74634,74.88279,14.792459,42.14985,0.75484127,90.81269,299.73074,82.41816,100222.08,-1.0202125,3.655245
上海|上海,2013-06-18,58.824665,84.29455,16.822048,45.208626,0.787582,86.7089,302.0156,78.10301,99817.54,2.2895944,5.148768
上海|上海,2013-06-19,75.42432,88.62238,18.261412,43.968086,0.80220854,62.71449,301.18774,82.617516,99941.016,0.29650927,1.570305
上海|上海,2013-06-20,60.85797,56.718197,9.709092,31.21318,0.59239656,65.479355,296.1556,88.67039,100343.39,-2.6669009,-4.013227
上海|上海,2013-06-21,48.52807,54.50869,9.501022,24.58959,0.59085333,96.84971,295.78253,82.2946,100704.17,-2.480946,-3.0218546
上海|上海,2013-06-22,55.958576,62.43818,9.702738,21.060024,0.51749885,95.8963,295.97467,86.433784,100727.36,-4.161759,-0.43949515
上海|上海,2013-06-23,52.72361,58.66022,9.996728,25.77148,0.51823294,71.47148,297.89774,93.64532,100435.21,-2.5493214,0.65392596
上海|上海,2013-06-24,54.18353,54.790363,8.023722,34.53805,0.72951996,46.405193,297.18198,95.47603,100442.664,-1.9683605,-0.9775527
上海|上海,2013-06-25,36.40769,37.74755,8.38373,28.317049,0.53187245,57.268555,296.92407,96.90313,100167.38,-5.051393,-1.5963334
上海|上海,2013-06-26,28.849594,32.385822,8.211744,27.429186,0.636901,79.12745,296.26425,90.53652,100191.45,-2.7515697,-2.6095576
上海|上海,2013-06-27,21.55121,23.762875,6.275068,23.472134,0.4370986,80.846504,295.61478,94.846275,100215.7,-4.380189,0.53872246
上海|上海,2013-06-28,22.226654,28.891554,7.1298485,22.96553,0.4283177,81.652145,295.95044,87.63631,100465.586,-4.411168,-1.8825754
上海|上海,2013-06-29,26.595425,31.689037,5.9933724,20.288172,0.38469878,73.59602,296.12372,92.703545,100732.07,-4.942743,-0.3193612
上海|上海,2013-06-30,43.211994,47.21358,11.969779,25.49399,0.50374144,85.53605,297.37592,90.05122,100809.664,-3.4643524,1.0952252
上海|上海,2013-07-01,71.39976,94.8481,16.62162,41.95,0.76791364,104.0832,300.07025,85.80497,100660.82,-1.4266769,4.8904886
上海|上海,2013-07-02,52.681744,60.474606,15.088507,36.861294,0.68007654,95.243324,303.38333,66.77244,100569.484,3.2381444,6.4321947
上海|上海,2013-07-03,37.606285,56.291077,20.192263,36.16132,0.62222,76.19386,303.55026,64.98579,100453.86,4.777797,5.605847
上海|上海,2013-07-04,39.058964,60.79294,20.8206,34.341278,0.5910656,92.15244,303.7011,62.831078,100158.266,5.307178,6.830089
上海|上海,2013-07-05,32.959126,49.50265,17.496988,34.432835,0.5931073,63.788155,303.60873,62.819294,100018.8,6.1059694,6.7501554
上海|上海,2013-07-06,39.963223,52.98736,9.641817,34.208145,0.6717741,67.15231,300.8115,79.8529,100362.51,-0.9108442,3.9640481
上海|上海,2013-07-07,39.46121,60.045277,13.9983835,32.01663,0.6639907,86.0446,302.1292,73.92634,100480.016,0.7839886,8.194964
上海|上海,2013-07-08,34.258427,57.100163,15.43966,30.274876,0.5915104,95.37376,302.0157,73.61314,100709.39,0.7720488,7.478477
上海|上海,2013-07-09,38.7853,62.39455,16.139278,30.37199,0.5986256,108.490234,301.87793,74.90974,100726.96,0.12856402,6.0228457
上海|上海,2013-07-10,38.696037,62.70931,17.141508,31.858248,0.5630211,98.29664,301.31937,73.49974,100687.49,-0.6980292,5.2594733
上海|上海,2013-07-11,37.446133,62.62508,15.183065,30.225174,0.5233852,102.64635,300.96185,76.29584,100753.375,-1.4266416,4.243396
上海|上海,2013-07-12,16.181124,32.5859,9.372273,14.528597,0.30940992,34.34136,298.80447,84.57345,100689.39,-3.9040778,2.880634
上海|上海,2013-07-13,8.711153,34.30662,4.0614924,6.0575457,0.22537696,28.518599,299.71036,90.83179,100486.56,-8.772458,1.2623621
